FunctionCode,Address,Size,Index,ParamName,Type,Min,Max,Expression,ReExpression,Unit,Comments,DefaultValue,DataOrder,SampleRate
4,3195,16,0,singleSOC196,System.UInt16,0,100,0.1*Param,,%,单体SOC196,,,5
4,3196,16,0,singleSOC197,System.UInt16,0,100,0.1*Param,,%,单体SOC197,,,5
4,3197,16,0,singleSOC198,System.UInt16,0,100,0.1*Param,,%,单体SOC198,,,5
4,3198,16,0,singleSOC199,System.UInt16,0,100,0.1*Param,,%,单体SOC199,,,5
4,3199,16,0,singleSOC200,System.UInt16,0,100,0.1*Param,,%,单体SOC200,,,5
4,3200,16,0,singleSOC201,System.UInt16,0,100,0.1*Param,,%,单体SOC201,,,5
4,3201,16,0,singleSOC202,System.UInt16,0,100,0.1*Param,,%,单体SOC202,,,5
4,3202,16,0,singleSOC203,System.UInt16,0,100,0.1*Param,,%,单体SOC203,,,5
4,3203,16,0,singleSOC204,System.UInt16,0,100,0.1*Param,,%,单体SOC204,,,5
4,3204,16,0,singleSOC205,System.UInt16,0,100,0.1*Param,,%,单体SOC205,,,5
4,3205,16,0,singleSOC206,System.UInt16,0,100,0.1*Param,,%,单体SOC206,,,5
4,3206,16,0,singleSOC207,System.UInt16,0,100,0.1*Param,,%,单体SOC207,,,5
4,3207,16,0,singleSOC208,System.UInt16,0,100,0.1*Param,,%,单体SOC208,,,5
4,3208,16,0,singleSOC209,System.UInt16,0,100,0.1*Param,,%,单体SOC209,,,5
4,3209,16,0,singleSOC210,System.UInt16,0,100,0.1*Param,,%,单体SOC210,,,5
4,3210,16,0,singleSOC211,System.UInt16,0,100,0.1*Param,,%,单体SOC211,,,5
4,3211,16,0,singleSOC212,System.UInt16,0,100,0.1*Param,,%,单体SOC212,,,5
4,3212,16,0,singleSOC213,System.UInt16,0,100,0.1*Param,,%,单体SOC213,,,5
4,3213,16,0,singleSOC214,System.UInt16,0,100,0.1*Param,,%,单体SOC214,,,5
4,3214,16,0,singleSOC215,System.UInt16,0,100,0.1*Param,,%,单体SOC215,,,5
4,3215,16,0,singleSOC216,System.UInt16,0,100,0.1*Param,,%,单体SOC216,,,5
4,3216,16,0,singleSOC217,System.UInt16,0,100,0.1*Param,,%,单体SOC217,,,5
4,3217,16,0,singleSOC218,System.UInt16,0,100,0.1*Param,,%,单体SOC218,,,5
4,3218,16,0,singleSOC219,System.UInt16,0,100,0.1*Param,,%,单体SOC219,,,5
4,3219,16,0,singleSOC220,System.UInt16,0,100,0.1*Param,,%,单体SOC220,,,5
4,3220,16,0,singleSOC221,System.UInt16,0,100,0.1*Param,,%,单体SOC221,,,5
4,3221,16,0,singleSOC222,System.UInt16,0,100,0.1*Param,,%,单体SOC222,,,5
4,3222,16,0,singleSOC223,System.UInt16,0,100,0.1*Param,,%,单体SOC223,,,5
4,3223,16,0,singleSOC224,System.UInt16,0,100,0.1*Param,,%,单体SOC224,,,5
4,3224,16,0,singleSOC225,System.UInt16,0,100,0.1*Param,,%,单体SOC225,,,5
4,3225,16,0,singleSOC226,System.UInt16,0,100,0.1*Param,,%,单体SOC226,,,5
4,3226,16,0,singleSOC227,System.UInt16,0,100,0.1*Param,,%,单体SOC227,,,5
4,3227,16,0,singleSOC228,System.UInt16,0,100,0.1*Param,,%,单体SOC228,,,5
4,3228,16,0,singleSOC229,System.UInt16,0,100,0.1*Param,,%,单体SOC229,,,5
4,3229,16,0,singleSOC230,System.UInt16,0,100,0.1*Param,,%,单体SOC230,,,5
4,3230,16,0,singleSOC231,System.UInt16,0,100,0.1*Param,,%,单体SOC231,,,5
4,3231,16,0,singleSOC232,System.UInt16,0,100,0.1*Param,,%,单体SOC232,,,5
4,3232,16,0,singleSOC233,System.UInt16,0,100,0.1*Param,,%,单体SOC233,,,5
4,3233,16,0,singleSOC234,System.UInt16,0,100,0.1*Param,,%,单体SOC234,,,5
4,3234,16,0,singleSOC235,System.UInt16,0,100,0.1*Param,,%,单体SOC235,,,5
4,3235,16,0,singleSOC236,System.UInt16,0,100,0.1*Param,,%,单体SOC236,,,5
4,3236,16,0,singleSOC237,System.UInt16,0,100,0.1*Param,,%,单体SOC237,,,5
4,3237,16,0,singleSOC238,System.UInt16,0,100,0.1*Param,,%,单体SOC238,,,5
4,3238,16,0,singleSOC239,System.UInt16,0,100,0.1*Param,,%,单体SOC239,,,5
4,3239,16,0,singleSOC240,System.UInt16,0,100,0.1*Param,,%,单体SOC240,,,5
4,4000,16,0,singleSOH1,System.UInt16,0,100,,,%,单体SOH1,,,5
4,4001,16,0,singleSOH2,System.UInt16,0,100,,,%,单体SOH2,,,5
4,4002,16,0,singleSOH3,System.UInt16,0,100,,,%,单体SOH3,,,5
4,4003,16,0,singleSOH4,System.UInt16,0,100,,,%,单体SOH4,,,5
4,4004,16,0,singleSOH5,System.UInt16,0,100,,,%,单体SOH5,,,5
4,4005,16,0,singleSOH6,System.UInt16,0,100,,,%,单体SOH6,,,5
4,4006,16,0,singleSOH7,System.UInt16,0,100,,,%,单体SOH7,,,5
4,4007,16,0,singleSOH8,System.UInt16,0,100,,,%,单体SOH8,,,5
4,4008,16,0,singleSOH9,System.UInt16,0,100,,,%,单体SOH9,,,5
4,4009,16,0,singleSOH10,System.UInt16,0,100,,,%,单体SOH10,,,5
4,4010,16,0,singleSOH11,System.UInt16,0,100,,,%,单体SOH11,,,5
4,4011,16,0,singleSOH12,System.UInt16,0,100,,,%,单体SOH12,,,5
4,4012,16,0,singleSOH13,System.UInt16,0,100,,,%,单体SOH13,,,5
4,4013,16,0,singleSOH14,System.UInt16,0,100,,,%,单体SOH14,,,5
4,4014,16,0,singleSOH15,System.UInt16,0,100,,,%,单体SOH15,,,5
4,4015,16,0,singleSOH16,System.UInt16,0,100,,,%,单体SOH16,,,5
4,4016,16,0,singleSOH17,System.UInt16,0,100,,,%,单体SOH17,,,5
4,4017,16,0,singleSOH18,System.UInt16,0,100,,,%,单体SOH18,,,5
4,4018,16,0,singleSOH19,System.UInt16,0,100,,,%,单体SOH19,,,5
4,4019,16,0,singleSOH20,System.UInt16,0,100,,,%,单体SOH20,,,5
4,4020,16,0,singleSOH21,System.UInt16,0,100,,,%,单体SOH21,,,5
4,4021,16,0,singleSOH22,System.UInt16,0,100,,,%,单体SOH22,,,5
4,4022,16,0,singleSOH23,System.UInt16,0,100,,,%,单体SOH23,,,5
4,4023,16,0,singleSOH24,System.UInt16,0,100,,,%,单体SOH24,,,5
4,4024,16,0,singleSOH25,System.UInt16,0,100,,,%,单体SOH25,,,5
4,4025,16,0,singleSOH26,System.UInt16,0,100,,,%,单体SOH26,,,5
4,4026,16,0,singleSOH27,System.UInt16,0,100,,,%,单体SOH27,,,5
4,4027,16,0,singleSOH28,System.UInt16,0,100,,,%,单体SOH28,,,5
4,4028,16,0,singleSOH29,System.UInt16,0,100,,,%,单体SOH29,,,5
4,4029,16,0,singleSOH30,System.UInt16,0,100,,,%,单体SOH30,,,5
4,4030,16,0,singleSOH31,System.UInt16,0,100,,,%,单体SOH31,,,5
4,4031,16,0,singleSOH32,System.UInt16,0,100,,,%,单体SOH32,,,5
4,4032,16,0,singleSOH33,System.UInt16,0,100,,,%,单体SOH33,,,5
4,4033,16,0,singleSOH34,System.UInt16,0,100,,,%,单体SOH34,,,5
4,4034,16,0,singleSOH35,System.UInt16,0,100,,,%,单体SOH35,,,5
4,4035,16,0,singleSOH36,System.UInt16,0,100,,,%,单体SOH36,,,5
4,4036,16,0,singleSOH37,System.UInt16,0,100,,,%,单体SOH37,,,5
4,4037,16,0,singleSOH38,System.UInt16,0,100,,,%,单体SOH38,,,5
4,4038,16,0,singleSOH39,System.UInt16,0,100,,,%,单体SOH39,,,5
4,4039,16,0,singleSOH40,System.UInt16,0,100,,,%,单体SOH40,,,5
4,4040,16,0,singleSOH41,System.UInt16,0,100,,,%,单体SOH41,,,5
4,4041,16,0,singleSOH42,System.UInt16,0,100,,,%,单体SOH42,,,5
4,4042,16,0,singleSOH43,System.UInt16,0,100,,,%,单体SOH43,,,5
4,4043,16,0,singleSOH44,System.UInt16,0,100,,,%,单体SOH44,,,5
4,4044,16,0,singleSOH45,System.UInt16,0,100,,,%,单体SOH45,,,5
4,4045,16,0,singleSOH46,System.UInt16,0,100,,,%,单体SOH46,,,5
4,4046,16,0,singleSOH47,System.UInt16,0,100,,,%,单体SOH47,,,5
4,4047,16,0,singleSOH48,System.UInt16,0,100,,,%,单体SOH48,,,5
4,4048,16,0,singleSOH49,System.UInt16,0,100,,,%,单体SOH49,,,5
4,4049,16,0,singleSOH50,System.UInt16,0,100,,,%,单体SOH50,,,5
4,4050,16,0,singleSOH51,System.UInt16,0,100,,,%,单体SOH51,,,5
4,4051,16,0,singleSOH52,System.UInt16,0,100,,,%,单体SOH52,,,5
4,4052,16,0,singleSOH53,System.UInt16,0,100,,,%,单体SOH53,,,5
4,4053,16,0,singleSOH54,System.UInt16,0,100,,,%,单体SOH54,,,5
4,4054,16,0,singleSOH55,System.UInt16,0,100,,,%,单体SOH55,,,5
4,4055,16,0,singleSOH56,System.UInt16,0,100,,,%,单体SOH56,,,5
4,4056,16,0,singleSOH57,System.UInt16,0,100,,,%,单体SOH57,,,5
4,4057,16,0,singleSOH58,System.UInt16,0,100,,,%,单体SOH58,,,5
4,4058,16,0,singleSOH59,System.UInt16,0,100,,,%,单体SOH59,,,5
4,4059,16,0,singleSOH60,System.UInt16,0,100,,,%,单体SOH60,,,5
4,4060,16,0,singleSOH61,System.UInt16,0,100,,,%,单体SOH61,,,5
4,4061,16,0,singleSOH62,System.UInt16,0,100,,,%,单体SOH62,,,5
4,4062,16,0,singleSOH63,System.UInt16,0,100,,,%,单体SOH63,,,5
4,4063,16,0,singleSOH64,System.UInt16,0,100,,,%,单体SOH64,,,5
4,4064,16,0,singleSOH65,System.UInt16,0,100,,,%,单体SOH65,,,5
4,4065,16,0,singleSOH66,System.UInt16,0,100,,,%,单体SOH66,,,5
4,4066,16,0,singleSOH67,System.UInt16,0,100,,,%,单体SOH67,,,5
4,4067,16,0,singleSOH68,System.UInt16,0,100,,,%,单体SOH68,,,5
4,4068,16,0,singleSOH69,System.UInt16,0,100,,,%,单体SOH69,,,5
4,4069,16,0,singleSOH70,System.UInt16,0,100,,,%,单体SOH70,,,5
4,4070,16,0,singleSOH71,System.UInt16,0,100,,,%,单体SOH71,,,5
4,4071,16,0,singleSOH72,System.UInt16,0,100,,,%,单体SOH72,,,5
4,4072,16,0,singleSOH73,System.UInt16,0,100,,,%,单体SOH73,,,5
4,4073,16,0,singleSOH74,System.UInt16,0,100,,,%,单体SOH74,,,5
4,4074,16,0,singleSOH75,System.UInt16,0,100,,,%,单体SOH75,,,5
4,4075,16,0,singleSOH76,System.UInt16,0,100,,,%,单体SOH76,,,5
4,4076,16,0,singleSOH77,System.UInt16,0,100,,,%,单体SOH77,,,5
4,4077,16,0,singleSOH78,System.UInt16,0,100,,,%,单体SOH78,,,5
